tanggal,provinsi,0-5,6-18,19-30,31-45,46-59,≥ 60,tidak_diketahui
2022-03-08,KALIMANTAN TENGAH,677.0,2498.0,6022,6069.0,3677.0,1700.0,5
2022-03-08,PAPUA BARAT,535.0,1657.0,4668,4980.0,2204.0,752.0,10
2022-03-05,DKI JAKARTA,37477.0,119926.0,326280,354715.0,225300.0,116380.0,14051
2022-03-05,JAWA BARAT,31651.0,112134.0,277150,294370.0,208103.0,94859.0,13765
2022-03-05,JAWA TENGAH,16411.0,57469.0,139963,155397.0,137365.0,83946.0,260
2022-03-05,JAWA TIMUR,12231.0,42517.0,132240,149338.0,130685.0,79972.0,1165
2022-03-05,BANTEN,8082.0,26308.0,80937,83492.0,52563.0,20630.0,359
2022-03-05,DAERAH ISTIMEWA YOGYAKARTA,8458.0,29810.0,45419,46445.0,41735.0,28308.0,1322
2022-03-05,KALIMANTAN TIMUR,6539.0,20561.0,54287,62815.0,35088.0,13398.0,2374
2022-03-05,BALI,4796.0,15022.0,39882,39864.0,32911.0,21019.0,46
2022-03-05,SUMATERA UTARA,3766.0,16312.0,37509,41035.0,28735.0,18283.0,493
2022-03-05,RIAU,5147.0,16349.0,36967,43820.0,28486.0,13313.0,456
2022-03-05,SULAWESI SELATAN,3729.0,13379.0,39506,40875.0,24084.0,13731.0,2617
2022-03-05,SUMATERA BARAT,2839.0,12420.0,25334,25961.0,19996.0,12626.0,1260
2022-03-05,KALIMANTAN SELATAN,2023.0,8043.0,23149,24675.0,16639.0,7303.0,978
2022-03-05,NUSA TENGGARA TIMUR,2565.0,12224.0,21488,21701.0,12187.0,6734.0,1642
2022-03-05,SUMATERA SELATAN,2119.0,6549.0,19163,23683.0,15597.0,10414.0,498
2022-03-05,LAMPUNG,1247.0,5413.0,15254,19009.0,15699.0,10215.0,994
2022-03-05,KEPULAUAN RIAU,2063.0,6531.0,20074,20685.0,11246.0,4870.0,235
2022-03-05,KEPULAUAN BANGKA BELITUNG,2193.0,10011.0,14039,17957.0,10278.0,6254.0,74
2022-03-05,KALIMANTAN BARAT,1458.0,7229.0,15075,15775.0,10380.0,5920.0,147
2022-03-05,SULAWESI TENGAH,1579.0,5756.0,14888,16196.0,10299.0,5757.0,414
2022-03-05,KALIMANTAN TENGAH,1699.0,6017.0,14468,15931.0,10408.0,4398.0,320
2022-03-05,SULAWESI UTARA,1238.0,4534.0,12624,14626.0,10261.0,6500.0,162
2022-03-05,PAPUA,1534.0,4730.0,13636,15073.0,8430.0,2695.0,536
2022-03-05,ACEH,594.0,2947.0,9563,12979.0,8964.0,5969.0,21
2022-03-05,KALIMANTAN UTARA,1112.0,5254.0,11573,12847.0,6871.0,2921.0,370
2022-03-05,NUSA TENGGARA BARAT,1108.0,2459.0,10144,11209.0,6553.0,3986.0,57
2022-03-05,JAMBI,1076.0,4398.0,8749,10481.0,7087.0,3473.0,64
2022-03-05,PAPUA BARAT,1045.0,3238.0,9191,9862.0,4664.0,1803.0,86
2022-03-05,BENGKULU,637.0,2854.0,6876,8579.0,5719.0,3122.0,59
2022-03-05,SULAWESI TENGGARA,539.0,1990.0,7805,7950.0,4302.0,2169.0,154
2022-03-05,MALUKU,294.0,1580.0,5405,6075.0,3270.0,1168.0,656
2022-03-05,SULAWESI BARAT,323.0,1860.0,4069,4478.0,2279.0,1290.0,54
2022-03-05,MALUKU UTARA,255.0,1000.0,4202,4906.0,2238.0,1014.0,256
2022-03-05,GORONTALO,248.0,1259.0,4194,4038.0,2461.0,1114.0,50
2022-03-05,LAMPUNG TENGAH,,,1,,,,0
2022-03-05,JAWA BARAT,31652.0,112134.0,277147,294371.0,208103.0,94860.0,13765
2022-03-05,JAWA TENGAH,16411.0,57469.0,139963,155397.0,137364.0,83946.0,260
2022-03-05,BANTEN,8082.0,26307.0,80941,83490.0,52562.0,20630.0,359
2022-03-05,RIAU,5148.0,16348.0,36967,43821.0,28485.0,13313.0,456
2022-03-05,GORONTALO,247.0,1259.0,4195,4038.0,2461.0,1114.0,50
2022-03-04,DKI JAKARTA,37381.0,119702.0,325270,353773.0,224851.0,116042.0,14051
2022-03-04,JAWA BARAT,31389.0,111526.0,275018,292365.0,206880.0,94148.0,13764
2022-03-04,JAWA TENGAH,16332.0,57285.0,139625,155105.0,137059.0,83662.0,260
2022-03-04,JAWA TIMUR,12060.0,42225.0,131222,148297.0,130053.0,79354.0,1164
2022-03-04,BANTEN,8023.0,26146.0,80499,83015.0,52293.0,20504.0,359
2022-03-04,DAERAH ISTIMEWA YOGYAKARTA,8365.0,29395.0,44923,45942.0,41309.0,28024.0,1321
2022-03-04,KALIMANTAN TIMUR,6480.0,20447.0,53858,62380.0,34931.0,13332.0,2374
2022-03-04,BALI,4776.0,15005.0,39791,39801.0,32878.0,20983.0,46
2022-03-04,SUMATERA UTARA,3723.0,16225.0,37161,40655.0,28520.0,18132.0,493
2022-03-04,RIAU,5101.0,16269.0,36729,43661.0,28387.0,13257.0,456
2022-03-04,SULAWESI SELATAN,3694.0,13283.0,39281,40645.0,23960.0,13621.0,2617
2022-03-04,SUMATERA BARAT,2829.0,12396.0,25211,25860.0,19930.0,12578.0,1260
2022-03-04,KALIMANTAN SELATAN,2012.0,8029.0,23085,24620.0,16600.0,7282.0,978
2022-03-04,SUMATERA SELATAN,2105.0,6535.0,19078,23581.0,15515.0,10369.0,498
2022-03-04,NUSA TENGGARA TIMUR,2524.0,12018.0,21134,21310.0,12044.0,6646.0,1643
2022-03-04,LAMPUNG,1232.0,5360.0,15098,18833.0,15607.0,10102.0,991
2022-03-04,KEPULAUAN RIAU,2041.0,6490.0,19957,20557.0,11166.0,4836.0,235
2022-03-04,KEPULAUAN BANGKA BELITUNG,2170.0,9891.0,13907,17751.0,10187.0,6197.0,74
2022-03-04,KALIMANTAN BARAT,1429.0,7064.0,14859,15578.0,10258.0,5854.0,147
2022-03-04,SULAWESI TENGAH,1551.0,5673.0,14703,16031.0,10220.0,5701.0,413
2022-03-04,KALIMANTAN TENGAH,1680.0,5987.0,14396,15859.0,10363.0,4379.0,320
2022-03-04,SULAWESI UTARA,1230.0,4525.0,12573,14562.0,10218.0,6472.0,162
2022-03-04,PAPUA,1524.0,4707.0,13593,15005.0,8400.0,2684.0,536
2022-03-04,ACEH,588.0,2940.0,9501,12920.0,8942.0,5944.0,21
2022-03-04,KALIMANTAN UTARA,1103.0,5190.0,11445,12692.0,6824.0,2893.0,369
2022-03-04,NUSA TENGGARA BARAT,1101.0,2454.0,10126,11201.0,6546.0,3978.0,57
2022-03-04,JAMBI,1062.0,4361.0,8607,10336.0,7015.0,3448.0,64
2022-03-04,PAPUA BARAT,1041.0,3233.0,9135,9804.0,4647.0,1802.0,86
2022-03-04,BENGKULU,630.0,2839.0,6816,8517.0,5687.0,3092.0,59
2022-03-04,SULAWESI TENGGARA,539.0,1982.0,7777,7935.0,4290.0,2155.0,154
2022-03-04,MALUKU,294.0,1580.0,5404,6074.0,3269.0,1167.0,656
2022-03-04,SULAWESI BARAT,317.0,1840.0,4017,4426.0,2262.0,1279.0,54
2022-03-04,MALUKU UTARA,253.0,988.0,4180,4884.0,2232.0,1011.0,256
2022-03-04,GORONTALO,245.0,1255.0,4172,4023.0,2453.0,1109.0,50
2022-03-04,LAMPUNG TENGAH,,,1,,,,0
2022-03-02,DKI JAKARTA,37000.0,118731.0,321163,350026.0,222750.0,114757.0,14050
2022-03-02,JAWA BARAT,30808.0,110019.0,269732,287315.0,204052.0,92622.0,13764
2022-03-02,JAWA TENGAH,15765.0,56332.0,136733,152532.0,135147.0,82104.0,260
2022-03-02,JAWA TIMUR,11770.0,41593.0,128806,146054.0,128633.0,78155.0,1163
2022-03-02,BANTEN,7866.0,25834.0,79304,81876.0,51718.0,20237.0,359
2022-03-02,DAERAH ISTIMEWA YOGYAKARTA,8099.0,28237.0,43451,44544.0,40255.0,27297.0,1306
2022-03-02,KALIMANTAN TIMUR,6298.0,20137.0,52655,61152.0,34423.0,13163.0,2374
2022-03-02,BALI,4763.0,14983.0,39688,39688.0,32822.0,20943.0,46
2022-03-02,RIAU,5014.0,16123.0,36172,43159.0,28153.0,13119.0,456
2022-03-02,SUMATERA UTARA,3612.0,15916.0,36117,39674.0,27986.0,17792.0,493
2022-03-02,SULAWESI SELATAN,3598.0,13083.0,38765,40144.0,23698.0,13383.0,2617
2022-03-02,SUMATERA BARAT,2798.0,12340.0,24967,25592.0,19789.0,12433.0,1259
2022-03-02,KALIMANTAN SELATAN,1993.0,8001.0,22933,24471.0,16513.0,7246.0,972
2022-03-02,SUMATERA SELATAN,2074.0,6462.0,18829,23280.0,15389.0,10238.0,497
2022-03-02,NUSA TENGGARA TIMUR,2434.0,11634.0,20284,20522.0,11742.0,6493.0,1638
2022-03-02,LAMPUNG,1177.0,5227.0,14683,18396.0,15346.0,9875.0,989
2022-03-02,KEPULAUAN RIAU,1991.0,6421.0,19665,20216.0,11012.0,4769.0,235
2022-03-02,KEPULAUAN BANGKA BELITUNG,2120.0,9618.0,13589,17356.0,10045.0,6104.0,53
2022-03-02,KALIMANTAN BARAT,1379.0,6571.0,14299,15069.0,10006.0,5732.0,147
2022-03-02,SULAWESI TENGAH,1482.0,5531.0,14309,15657.0,10029.0,5602.0,412
2022-03-02,KALIMANTAN TENGAH,1650.0,5925.0,14233,15697.0,10288.0,4338.0,320
2022-03-02,SULAWESI UTARA,1197.0,4467.0,12399,14356.0,10097.0,6361.0,162
2022-03-02,PAPUA,1489.0,4661.0,13476,14898.0,8351.0,2665.0,536
2022-03-02,ACEH,582.0,2926.0,9378,12805.0,8874.0,5885.0,21
2022-03-02,KALIMANTAN UTARA,1069.0,4962.0,11080,12295.0,6673.0,2845.0,359
2022-03-02,NUSA TENGGARA BARAT,1080.0,2444.0,10055,11126.0,6519.0,3959.0,57
2022-03-02,JAMBI,1037.0,4291.0,8419,10140.0,6870.0,3388.0,64
2022-03-02,PAPUA BARAT,1029.0,3206.0,9009,9643.0,4583.0,1794.0,86
2022-03-02,BENGKULU,609.0,2789.0,6715,8371.0,5602.0,3055.0,59
2022-03-02,SULAWESI TENGGARA,527.0,1970.0,7728,7871.0,4271.0,2136.0,154
2022-03-02,MALUKU,293.0,1575.0,5390,6055.0,3261.0,1163.0,656
2022-03-02,SULAWESI BARAT,306.0,1809.0,3896,4323.0,2204.0,1252.0,54
2022-03-02,MALUKU UTARA,247.0,975.0,4092,4814.0,2213.0,999.0,256
2022-03-02,GORONTALO,240.0,1127.0,4086,3969.0,2421.0,1089.0,49
2022-03-02,LAMPUNG TENGAH,,,1,,,,0
2022-03-02,DKI JAKARTA,37003.0,118734.0,321162,350025.0,222743.0,114760.0,14050
2022-03-02,JAWA BARAT,30808.0,110016.0,269744,287306.0,204052.0,92622.0,13764
2022-03-02,JAWA TENGAH,15765.0,56332.0,136733,152531.0,135148.0,82104.0,260
2022-03-02,JAWA TIMUR,11770.0,41593.0,128809,146052.0,128632.0,78155.0,1163
2022-03-02,BANTEN,7866.0,25833.0,79306,81875.0,51718.0,20237.0,359
2022-03-02,DAERAH ISTIMEWA YOGYAKARTA,8099.0,28237.0,43451,44543.0,40256.0,27297.0,1306
2022-03-02,KALIMANTAN TIMUR,6298.0,20137.0,52656,61151.0,34423.0,13163.0,2374
2022-03-02,RIAU,5014.0,16123.0,36173,43158.0,28153.0,13119.0,456
2022-03-02,SULAWESI SELATAN,3598.0,13083.0,38765,40146.0,23697.0,13382.0,2617
2022-03-02,SUMATERA BARAT,2797.0,12340.0,24968,25591.0,19790.0,12433.0,1259
2022-03-02,KALIMANTAN SELATAN,1993.0,8001.0,22932,24472.0,16513.0,7246.0,972
2022-03-02,NUSA TENGGARA TIMUR,2434.0,11634.0,20283,20523.0,11742.0,6493.0,1638
2022-03-02,LAMPUNG,1177.0,5227.0,14682,18397.0,15346.0,9875.0,989
2022-03-02,KALIMANTAN BARAT,1379.0,6571.0,14299,15070.0,10005.0,5732.0,147
2022-03-02,SULAWESI TENGAH,1482.0,5531.0,14309,15658.0,10028.0,5602.0,412
2022-03-02,KALIMANTAN TENGAH,1650.0,5926.0,14232,15697.0,10288.0,4338.0,320
2022-03-02,SULAWESI UTARA,1198.0,4467.0,12401,14354.0,10096.0,6361.0,162
2022-03-02,PAPUA,1489.0,4661.0,13480,14894.0,8351.0,2665.0,536
2022-03-02,JAMBI,1036.0,4291.0,8419,10141.0,6870.0,3388.0,64
2022-03-02,PAPUA BARAT,1030.0,3206.0,9009,9643.0,4582.0,1794.0,86
2022-03-02,GORONTALO,240.0,1126.0,4087,3969.0,2421.0,1089.0,49
2022-03-01,DKI JAKARTA,37002.0,118736.0,321145,350030.0,222750.0,114764.0,14050
2022-03-01,JAWA BARAT,30806.0,110022.0,269761,287291.0,204051.0,92617.0,13764
2022-03-01,JAWA TENGAH,15766.0,56332.0,136733,152532.0,135147.0,82103.0,260
2022-03-01,JAWA TIMUR,11770.0,41596.0,128809,146051.0,128631.0,78155.0,1163
2022-03-01,BANTEN,7866.0,25834.0,79309,81872.0,51717.0,20237.0,359
2022-03-01,DAERAH ISTIMEWA YOGYAKARTA,8099.0,28237.0,43452,44544.0,40252.0,27299.0,1306
2022-03-01,KALIMANTAN TIMUR,6298.0,20138.0,52657,61150.0,34422.0,13163.0,2374
2022-03-01,BALI,4763.0,14983.0,39687,39689.0,32822.0,20943.0,46
2022-03-01,RIAU,5014.0,16122.0,36175,43157.0,28153.0,13119.0,456
2022-03-01,SUMATERA UTARA,3611.0,15916.0,36118,39673.0,27986.0,17793.0,493
2022-03-01,SULAWESI SELATAN,3597.0,13083.0,38766,40146.0,23698.0,13381.0,2617
2022-03-01,SUMATERA BARAT,2797.0,12340.0,24966,25594.0,19790.0,12432.0,1259
2022-03-01,KALIMANTAN SELATAN,1993.0,8001.0,22931,24471.0,16513.0,7246.0,974
2022-03-01,SUMATERA SELATAN,2074.0,6462.0,18831,23278.0,15389.0,10238.0,497
2022-03-01,NUSA TENGGARA TIMUR,2434.0,11634.0,20285,20519.0,11742.0,6493.0,1640
2022-03-01,LAMPUNG,1177.0,5227.0,14681,18396.0,15347.0,9875.0,990
2022-03-01,KEPULAUAN RIAU,1992.0,6421.0,19666,20215.0,11011.0,4769.0,235
2022-03-01,KEPULAUAN BANGKA BELITUNG,2121.0,9619.0,13586,17358.0,10045.0,6104.0,53
2022-03-01,KALIMANTAN BARAT,1379.0,6571.0,14300,15069.0,10005.0,5732.0,147
2022-03-01,SULAWESI TENGAH,1482.0,5531.0,14309,15658.0,10029.0,5601.0,412
2022-03-01,KALIMANTAN TENGAH,1650.0,5926.0,14233,15696.0,10288.0,4338.0,320
2022-03-01,SULAWESI UTARA,1198.0,4467.0,12402,14356.0,10095.0,6359.0,162
2022-03-01,PAPUA,1489.0,4661.0,13479,14895.0,8351.0,2665.0,536
2022-03-01,ACEH,582.0,2926.0,9378,12805.0,8874.0,5885.0,21
2022-03-01,KALIMANTAN UTARA,1069.0,4962.0,11080,12296.0,6672.0,2845.0,359
2022-03-01,NUSA TENGGARA BARAT,1080.0,2444.0,10055,11126.0,6519.0,3959.0,57
2022-03-01,JAMBI,1035.0,4291.0,8419,10142.0,6870.0,3388.0,64
2022-03-01,PAPUA BARAT,1030.0,3206.0,9009,9643.0,4582.0,1794.0,86
2022-03-01,BENGKULU,609.0,2789.0,6715,8371.0,5602.0,3055.0,59
2022-03-01,SULAWESI TENGGARA,527.0,1970.0,7728,7871.0,4271.0,2136.0,154
2022-03-01,MALUKU,293.0,1575.0,5390,6055.0,3261.0,1163.0,656
2022-03-01,SULAWESI BARAT,306.0,1809.0,3896,4323.0,2204.0,1252.0,54
2022-03-01,MALUKU UTARA,247.0,975.0,4093,4813.0,2213.0,999.0,256
2022-03-01,GORONTALO,240.0,1126.0,4087,3969.0,2421.0,1089.0,49
2022-03-01,LAMPUNG TENGAH,,,1,,,,0
2022-03-01,DKI JAKARTA,36916.0,118489.0,319873,348896.0,222161.0,114460.0,14046
2022-03-01,JAWA BARAT,30664.0,109642.0,268301,285931.0,203277.0,92159.0,13763
2022-03-01,JAWA TENGAH,15642.0,56166.0,136029,151934.0,134758.0,81738.0,260
2022-03-01,JAWA TIMUR,11649.0,41429.0,127913,145316.0,128180.0,77765.0,1160
2022-03-01,BANTEN,7819.0,25770.0,78960,81513.0,51533.0,20140.0,359
2022-03-01,DAERAH ISTIMEWA YOGYAKARTA,8030.0,27996.0,43025,44151.0,39975.0,27106.0,1303
2022-03-01,KALIMANTAN TIMUR,6251.0,20046.0,52232,60655.0,34232.0,13114.0,2373
2022-03-01,BALI,4745.0,14969.0,39610,39623.0,32794.0,20911.0,46
2022-03-01,RIAU,5003.0,16080.0,35986,42982.0,28086.0,13088.0,456
2022-03-01,SUMATERA UTARA,3576.0,15836.0,35805,39349.0,27857.0,17672.0,493
2022-03-01,SULAWESI SELATAN,3569.0,13007.0,38603,39965.0,23596.0,13313.0,2617
2022-03-01,SUMATERA BARAT,2789.0,12334.0,24935,25562.0,19771.0,12395.0,1260
2022-03-01,KALIMANTAN SELATAN,1992.0,7994.0,22881,24424.0,16488.0,7234.0,933
2022-03-01,SUMATERA SELATAN,2058.0,6442.0,18728,23173.0,15356.0,10202.0,497
2022-03-01,NUSA TENGGARA TIMUR,2405.0,11535.0,20072,20293.0,11653.0,6440.0,1639
2022-03-01,LAMPUNG,1149.0,5169.0,14530,18240.0,15246.0,9791.0,990
2022-03-01,KEPULAUAN RIAU,1978.0,6404.0,19554,20125.0,10960.0,4748.0,235
2022-03-01,KEPULAUAN BANGKA BELITUNG,2104.0,9593.0,13533,17278.0,10012.0,6078.0,53
2022-03-01,KALIMANTAN BARAT,1365.0,6516.0,14164,14958.0,9949.0,5701.0,147
2022-03-01,SULAWESI TENGAH,1462.0,5477.0,14190,15545.0,9958.0,5579.0,411
2022-03-01,KALIMANTAN TENGAH,1646.0,5907.0,14175,15645.0,10258.0,4319.0,320
2022-03-01,SULAWESI UTARA,1193.0,4431.0,12294,14222.0,10020.0,6308.0,162
2022-03-01,PAPUA,1480.0,4638.0,13429,14851.0,8313.0,2656.0,536
2022-03-01,ACEH,578.0,2910.0,9344,12762.0,8851.0,5859.0,21
2022-03-01,KALIMANTAN UTARA,1063.0,4928.0,11023,12236.0,6655.0,2834.0,359
2022-03-01,NUSA TENGGARA BARAT,1074.0,2438.0,10045,11108.0,6510.0,3950.0,57
2022-03-01,JAMBI,1034.0,4262.0,8370,10092.0,6849.0,3379.0,64
2022-03-01,PAPUA BARAT,1025.0,3199.0,8965,9585.0,4565.0,1789.0,86
2022-03-01,BENGKULU,606.0,2776.0,6670,8344.0,5583.0,3042.0,59
2022-03-01,SULAWESI TENGGARA,520.0,1966.0,7703,7862.0,4260.0,2131.0,154
2022-03-01,MALUKU,293.0,1575.0,5389,6051.0,3261.0,1160.0,656
2022-03-01,SULAWESI BARAT,303.0,1801.0,3863,4300.0,2191.0,1246.0,54
2022-03-01,MALUKU UTARA,247.0,970.0,4080,4793.0,2205.0,994.0,256
2022-03-01,GORONTALO,240.0,1113.0,4069,3958.0,2410.0,1085.0,49
2022-02-25,DKI JAKARTA,36169.0,116678.0,313311,342680.0,218720.0,112295.0,14046
2022-02-25,JAWA BARAT,29573.0,106629.0,258018,276585.0,197931.0,89444.0,13762
2022-02-25,JAWA TENGAH,14901.0,54486.0,130647,147443.0,131845.0,79653.0,260
2022-02-25,JAWA TIMUR,11043.0,40008.0,122134,140244.0,124926.0,75585.0,1157
2022-02-25,BANTEN,7473.0,24985.0,76271,78770.0,50068.0,19455.0,359
2022-02-25,DAERAH ISTIMEWA YOGYAKARTA,7673.0,26598.0,40849,42181.0,38502.0,26148.0,1303
2022-02-25,KALIMANTAN TIMUR,5982.0,19271.0,49880,58200.0,33233.0,12803.0,2373
2022-02-25,BALI,4655.0,14849.0,39123,39176.0,32514.0,20664.0,46
2022-02-25,RIAU,4882.0,15795.0,35049,42135.0,27695.0,12874.0,456
2022-02-25,SUMATERA UTARA,3368.0,15010.0,33654,37550.0,26854.0,17106.0,493
2022-02-25,SULAWESI SELATAN,3389.0,12413.0,37090,38588.0,22861.0,12897.0,2617
2022-02-25,SUMATERA BARAT,2745.0,12159.0,24433,25149.0,19489.0,12169.0,1260
2022-02-25,KALIMANTAN SELATAN,1946.0,7811.0,22480,24027.0,16247.0,7105.0,916
2022-02-25,SUMATERA SELATAN,1965.0,6193.0,18012,22364.0,14969.0,9958.0,497
2022-02-25,NUSA TENGGARA TIMUR,2302.0,10932.0,19245,19482.0,11352.0,6257.0,1639
2022-02-25,LAMPUNG,1061.0,4860.0,13682,17388.0,14736.0,9456.0,965
2022-02-25,KEPULAUAN RIAU,1852.0,6254.0,18824,19355.0,10678.0,4650.0,235
2022-02-25,KEPULAUAN BANGKA BELITUNG,2060.0,9239.0,13173,16892.0,9822.0,5970.0,53
2022-02-25,KALIMANTAN TENGAH,1593.0,5758.0,13793,15312.0,10096.0,4236.0,320
2022-02-25,SULAWESI TENGAH,1404.0,5232.0,13695,15084.0,9723.0,5452.0,410
2022-02-25,KALIMANTAN BARAT,1292.0,6106.0,13423,14286.0,9600.0,5513.0,147
2022-02-25,SULAWESI UTARA,1117.0,4206.0,11663,13578.0,9619.0,6092.0,162
2022-02-25,PAPUA,1419.0,4501.0,13058,14523.0,8166.0,2597.0,536
2022-02-25,ACEH,572.0,2880.0,9200,12625.0,8774.0,5814.0,21
2022-02-25,KALIMANTAN UTARA,1034.0,4797.0,10744,11945.0,6525.0,2779.0,357
2022-02-25,NUSA TENGGARA BARAT,1027.0,2400.0,9881,10949.0,6433.0,3894.0,57
2022-02-25,JAMBI,995.0,4168.0,8047,9778.0,6675.0,3304.0,64
2022-02-25,PAPUA BARAT,992.0,3130.0,8718,9330.0,4466.0,1766.0,86
2022-02-25,BENGKULU,583.0,2642.0,6376,8062.0,5436.0,2977.0,59
2022-02-25,SULAWESI TENGGARA,501.0,1902.0,7486,7691.0,4180.0,2089.0,154
2022-02-25,MALUKU,293.0,1562.0,5345,6009.0,3243.0,1151.0,656
2022-02-25,SULAWESI BARAT,292.0,1759.0,3756,4182.0,2140.0,1216.0,54
2022-02-25,MALUKU UTARA,233.0,947.0,3991,4686.0,2165.0,977.0,256
2022-02-25,GORONTALO,229.0,1094.0,3981,3886.0,2381.0,1070.0,49
2022-02-25,LAMPUNG TENGAH,,,1,,,,0
2022-02-25,DKI JAKARTA,36169.0,116677.0,313310,342679.0,218719.0,112295.0,14046
2022-02-25,JAWA BARAT,29571.0,106632.0,258022,276580.0,197930.0,89444.0,13762
2022-02-25,JAWA TENGAH,14902.0,54486.0,130647,147442.0,131845.0,79653.0,260
2022-02-25,JAWA TIMUR,11044.0,40008.0,122133,140244.0,124926.0,75585.0,1157
2022-02-25,BANTEN,7472.0,24986.0,76271,78772.0,50067.0,19454.0,359
2022-02-25,DAERAH ISTIMEWA YOGYAKARTA,7673.0,26598.0,40848,42182.0,38502.0,26148.0,1303
2022-02-25,KALIMANTAN TIMUR,5982.0,19271.0,49879,58199.0,33234.0,12803.0,2373
2022-02-25,RIAU,4882.0,15795.0,35050,42134.0,27695.0,12874.0,456
2022-02-25,SUMATERA UTARA,3368.0,15010.0,33654,37551.0,26854.0,17106.0,492
2022-02-25,SUMATERA SELATAN,1965.0,6193.0,18013,22363.0,14969.0,9958.0,497
2022-02-25,NUSA TENGGARA TIMUR,2303.0,10932.0,19246,19481.0,11354.0,6254.0,1639
2022-02-25,LAMPUNG,1061.0,4860.0,13682,17388.0,14735.0,9456.0,965
2022-02-25,KEPULAUAN RIAU,1852.0,6254.0,18823,19355.0,10678.0,4650.0,236
2022-02-25,KEPULAUAN BANGKA BELITUNG,2060.0,9239.0,13172,16892.0,9822.0,5970.0,53
2022-02-25,KALIMANTAN TENGAH,1593.0,5758.0,13795,15313.0,10094.0,4235.0,320
2022-02-25,SULAWESI TENGGARA,502.0,1902.0,7485,7691.0,4180.0,2089.0,154
2022-02-24,DKI JAKARTA,35984.0,116268.0,312036,341216.0,217938.0,111814.0,14046
2022-02-24,JAWA BARAT,29190.0,105595.0,254190,273024.0,195979.0,88461.0,13761
2022-02-24,JAWA TENGAH,14688.0,53953.0,129187,146175.0,130973.0,79078.0,260
2022-02-24,JAWA TIMUR,10844.0,39593.0,120194,138536.0,123871.0,74907.0,1156
2022-02-24,BANTEN,7367.0,24736.0,75323,77831.0,49580.0,19250.0,359
2022-02-24,DAERAH ISTIMEWA YOGYAKARTA,7575.0,26138.0,40065,41503.0,37979.0,25855.0,1296
2022-02-24,KALIMANTAN TIMUR,5884.0,18999.0,49133,57409.0,32908.0,12705.0,2373
2022-02-24,BALI,4635.0,14809.0,38933,39019.0,32428.0,20578.0,46
2022-02-24,RIAU,4860.0,15718.0,34775,41857.0,27585.0,12818.0,456
2022-02-24,SUMATERA UTARA,3312.0,14703.0,32765,36787.0,26409.0,16922.0,492
2022-02-24,SULAWESI SELATAN,3336.0,12248.0,36541,38083.0,22592.0,12763.0,2617
2022-02-24,SUMATERA BARAT,2731.0,12112.0,24244,24961.0,19377.0,12110.0,1260
2022-02-24,KALIMANTAN SELATAN,1932.0,7765.0,22324,23902.0,16197.0,7072.0,916
2022-02-24,SUMATERA SELATAN,1946.0,6136.0,17756,22068.0,14843.0,9872.0,497
2022-02-24,NUSA TENGGARA TIMUR,2271.0,10702.0,18953,19197.0,11246.0,6206.0,1637
2022-02-24,LAMPUNG,1046.0,4760.0,13423,17103.0,14594.0,9367.0,965
2022-02-24,KEPULAUAN RIAU,1820.0,6209.0,18528,19102.0,10566.0,4605.0,236
2022-02-24,KEPULAUAN BANGKA BELITUNG,2035.0,9104.0,13035,16717.0,9744.0,5946.0,53
2022-02-24,KALIMANTAN TENGAH,1567.0,5693.0,13659,15207.0,10038.0,4202.0,320
2022-02-24,SULAWESI TENGAH,1385.0,5167.0,13496,14926.0,9666.0,5411.0,410
2022-02-24,KALIMANTAN BARAT,1260.0,5910.0,13099,14010.0,9448.0,5454.0,147
2022-02-24,SULAWESI UTARA,1091.0,4127.0,11350,13335.0,9489.0,6012.0,162
2022-02-24,PAPUA,1406.0,4460.0,12941,14381.0,8117.0,2569.0,536
2022-02-24,ACEH,565.0,2868.0,9153,12561.0,8746.0,5801.0,21
2022-02-24,KALIMANTAN UTARA,1008.0,4719.0,10565,11736.0,6446.0,2753.0,355
2022-02-24,NUSA TENGGARA BARAT,1003.0,2385.0,9825,10895.0,6399.0,3863.0,57
2022-02-24,JAMBI,991.0,4119.0,7942,9669.0,6623.0,3273.0,64
2022-02-24,PAPUA BARAT,984.0,3117.0,8664,9279.0,4437.0,1761.0,86
2022-02-24,BENGKULU,582.0,2611.0,6297,7980.0,5387.0,2970.0,59
2022-02-24,SULAWESI TENGGARA,496.0,1884.0,7414,7619.0,4152.0,2071.0,154
2022-02-24,MALUKU,293.0,1561.0,5343,6003.0,3239.0,1150.0,656
2022-02-24,SULAWESI BARAT,285.0,1731.0,3695,4134.0,2110.0,1203.0,54
2022-02-24,MALUKU UTARA,227.0,938.0,3946,4634.0,2143.0,964.0,256
2022-02-24,GORONTALO,228.0,1092.0,3966,3880.0,2378.0,1069.0,49
2022-02-24,LAMPUNG TENGAH,,,1,,,,0
2022-02-23,DKI JAKARTA,35736.0,115713.0,310125,338953.0,216667.0,111075.0,14046
2022-02-23,JAWA BARAT,28779.0,104282.0,249509,268802.0,193606.0,87374.0,13761
2022-02-23,JAWA TENGAH,14423.0,53377.0,127267,144500.0,129995.0,78469.0,260
2022-02-23,JAWA TIMUR,10638.0,39125.0,117894,136420.0,122581.0,74143.0,1156
2022-02-23,BANTEN,7245.0,24384.0,74086,76644.0,48995.0,18979.0,359
2022-02-23,DAERAH ISTIMEWA YOGYAKARTA,7464.0,25597.0,39272,40826.0,37435.0,25552.0,1295
